100141000202,平成28年度,1,－
100141000202,平成29年度,0,5
100141000202,平成30年度,0,2
100141000202,令和元年度,0,0
100141000202,令和2年度,0,1
100143001001,平成26年度,0,－
100143001001,平成27年度,2,－
100143001001,平成28年度,1,－
100143001001,平成29年度,0,0
100143001001,平成30年度,0,0
100143001001,令和元年度,0,0
100143001001,令和2年度,0,0
100543000710,平成26年度,0,－
100543000710,平成27年度,2,－
100543000710,平成28年度,0,－
100543000710,平成29年度,0,0
100543000710,平成30年度,0,0
100543000710,令和元年度,0,0
100543000710,令和2年度,0,0
100143002602,平成26年度,0,－
100143002602,平成27年度,0,－
100143002602,平成28年度,0,－
100143002602,平成29年度,0,0
100143002602,平成30年度,0,0
100143002602,令和元年度,0,0
100143002602,令和2年度,0,0
100443000210,平成26年度,1,－
100443000210,平成27年度,0,－
100443000210,平成28年度,0,－
100443000210,平成29年度,0,0
100443000210,平成30年度,0,0
100443000210,令和元年度,0,0
100443000210,令和2年度,0,0
100143000201,平成26年度,0,－
100143000201,平成27年度,0,－
100143000201,平成28年度,0,－
100143000201,平成29年度,0,0
100143000201,平成30年度,0,1
100143000201,令和元年度,0,0
100143000201,令和2年度,0,0
100643000401,平成26年度,0,－
100643000401,平成27年度,1,－
100643000401,平成28年度,1,－
100643000401,平成29年度,0,0
100643000401,平成30年度,0,0
100643000401,令和元年度,0,0
100643000401,令和2年度,0,0
100343001112,平成26年度,0,－
100343001112,平成27年度,1,－
100343001112,平成28年度,0,－
100343001112,平成29年度,1,1
100343001112,平成30年度,0,0
100343001112,令和元年度,0,0
100343001112,令和2年度,0,0
100113032927,平成26年度,9,－
100113032927,平成27年度,0,－
100113032927,平成28年度,0,－
100113032927,平成29年度,1,0
100113032927,平成30年度,1,0
100113032927,令和元年度,0,0
100113032927,令和2年度,1,0
100543000201,平成26年度,0,－
100543000201,平成27年度,0,－
100543000201,平成28年度,0,－
100543000201,平成29年度,0,2
100543000201,平成30年度,0,0
100543000201,令和元年度,0,0
100543000201,令和2年度,0,0
100643000101,平成26年度,0,－
100643000101,平成27年度,0,－
100643000101,平成28年度,0,－
100643000101,平成29年度,1,0
100643000101,平成30年度,0,0
100643000101,令和元年度,0,0
100643000101,令和2年度,0,0
100143001501,平成26年度,0,－
100143001501,平成27年度,0,－
100143001501,平成28年度,0,－
100143001501,平成29年度,0,0
100143001501,平成30年度,0,0
100143001501,令和元年度,0,0
100143001501,令和2年度,0,0
100643000303,平成26年度,0,－
100643000303,平成27年度,1,－
100643000303,平成28年度,0,－
100643000303,平成29年度,0,0
100643000303,平成30年度,0,0
100643000303,令和元年度,0,0
100643000303,令和2年度,0,0
100643000701,平成26年度,3,－
100643000701,平成27年度,0,－
100643000701,平成28年度,0,－
100643000701,平成29年度,0,0
100643000701,平成30年度,0,0
100643000701,令和元年度,0,0
100643000701,令和2年度,0,0
105543000312,平成26年度,0,－
105543000312,平成27年度,0,－
105543000312,平成28年度,0,－
105543000312,平成29年度,0,0
105543000312,平成30年度,0,0
105543000312,令和元年度,1,0
105543000312,令和2年度,0,0
100143002301,平成26年度,0,－
100143002301,平成27年度,0,－
100143002301,平成28年度,1,－
100143002301,平成29年度,0,0
100143002301,平成30年度,0,0
100143002301,令和元年度,0,0
100143002301,令和2年度,0,0
100743001101,平成26年度,0,－
100743001101,平成27年度,0,－
100743001101,平成28年度,0,－
100743001101,平成29年度,0,3
100743001101,平成30年度,0,0
100743001101,令和元年度,0,0
100743001101,令和2年度,0,0
100243000201,平成26年度,0,－
100243000201,平成27年度,1,－
100243000201,平成28年度,0,－
100243000201,平成29年度,0,0
100243000201,平成30年度,0,0
100243000201,令和元年度,0,0
100243000201,令和2年度,0,0
100343000101,平成26年度,2,－
100343000101,平成27年度,0,－
100343000101,平成28年度,0,－
100343000101,平成29年度,0,0
100343000101,平成30年度,0,0
100343000101,令和元年度,0,0
100343000101,令和2年度,0,0
100143000701,平成26年度,1,－
100143000701,平成27年度,2,－
100143000701,平成28年度,1,－
100143000701,平成29年度,0,0
100143000701,平成30年度,0,0
100143000701,令和元年度,0,0
100143000701,令和2年度,0,0
100143001901,平成26年度,1,－
100143001901,平成27年度,0,－
100143001901,平成28年度,1,－
100143001901,平成29年度,0,0
100143001901,平成30年度,1,2
100143001901,令和元年度,1,0
100143001901,令和2年度,0,1
101143001301,平成26年度,0,－
101143001301,平成27年度,0,－
101143001301,平成28年度,0,－
101143001301,平成29年度,1,0
101143001301,平成30年度,0,0
101143001301,令和元年度,0,0
101143001301,令和2年度,0,0
106443002102,平成26年度,0,－
106443002102,平成27年度,0,－
106443002102,平成28年度,0,－
106443002102,平成29年度,0,0
106443002102,平成30年度,0,2
106443002102,令和元年度,0,1
106443002102,令和2年度,0,0
106443002102,平成26年度,0,－
106443002102,平成27年度,0,－
106443002102,平成28年度,0,－
106443002102,平成29年度,0,0
106443002102,平成30年度,0,2
106443002102,令和元年度,0,1
106443002102,令和2年度,0,0
104643000102,平成26年度,0,－
104643000102,平成27年度,0,－
104643000102,平成28年度,0,－
104643000102,平成29年度,0,1
104643000102,平成30年度,0,3
104643000102,令和元年度,0,1
104643000102,令和2年度,0,0
101343000502,平成26年度,1,－
101343000502,平成27年度,0,－
101343000502,平成28年度,0,－
101343000502,平成29年度,0,0
101343000502,平成30年度,0,0
101343000502,令和元年度,0,0
101343000502,令和2年度,0,0
100643002701,平成26年度,0,－
100643002701,平成27年度,0,－
100643002701,平成28年度,0,－
100643002701,平成29年度,0,0
100643002701,平成30年度,0,0
100643002701,令和元年度,0,0
100643002701,令和2年度,0,0
104443000401,平成26年度,0,－
104443000401,平成27年度,0,－
104443000401,平成28年度,0,－
104443000401,平成29年度,0,0
104443000401,平成30年度,0,2
104443000401,令和元年度,0,0
104443000401,令和2年度,0,0
100643002401,平成26年度,2,－
100643002401,平成27年度,0,－
100643002401,平成28年度,0,－
100643002401,平成29年度,0,0
100643002401,平成30年度,0,0
100643002401,令和元年度,0,0
100643002401,令和2年度,0,0
100143001101,平成26年度,1,－
100143001101,平成27年度,0,－
100143001101,平成28年度,0,－
100143001101,平成29年度,0,0
100143001101,平成30年度,0,0
100143001101,令和元年度,0,0
100143001101,令和2年度,0,0
101243000101,平成26年度,0,－
101243000101,平成27年度,1,－
101243000101,平成28年度,0,－
101243000101,平成29年度,0,0
101243000101,平成30年度,0,0
101243000101,令和元年度,0,0
101243000101,令和2年度,0,0
100443001110,平成26年度,0,－
100443001110,平成27年度,0,－
100443001110,平成28年度,0,－
100443001110,平成29年度,1,0
100443001110,平成30年度,0,0
100443001110,令和元年度,0,0
100443001110,令和2年度,1,0
100343000501,平成26年度,0,－
100343000501,平成27年度,0,－
100343000501,平成28年度,0,－
100343000501,平成29年度,0,0
100343000501,平成30年度,0,0
100343000501,令和元年度,0,0
100343000501,令和2年度,0,0
102043000601,平成26年度,0,－
102043000601,平成27年度,2,－
102043000601,平成28年度,0,－
102043000601,平成29年度,0,0
102043000601,平成30年度,0,0
102043000601,令和元年度,0,0
102043000601,令和2年度,0,0
100944000810,平成26年度,1,－
100944000810,平成27年度,1,－
100944000810,平成28年度,1,－
100944000810,平成29年度,0,0
100944000810,平成30年度,0,0
100944000810,令和元年度,0,0
100944000810,令和2年度,0,0
100740002812,平成26年度,1,－
100740002812,平成27年度,4,－
100740002812,平成28年度,9,－
100740002812,平成29年度,5,0
100740002812,平成30年度,8,0
100740002812,令和元年度,0,0
100740002812,令和2年度,6,0
100844001820,平成26年度,2,－
100844001820,平成27年度,4,－
100844001820,平成28年度,0,－
100844001820,平成29年度,0,0
100844001820,平成30年度,2,1
100844001820,令和元年度,0,0
100844001820,令和2年度,1,0
100144001005,平成26年度,0,－
100144001005,平成27年度,0,－
100144001005,平成28年度,0,－
100144001005,平成29年度,0,0
100144001005,平成30年度,0,0
100144001005,令和元年度,0,0
100144001005,令和2年度,1,0
100644001603,平成26年度,0,－
100644001603,平成27年度,1,－
100644001603,平成28年度,0,－
100644001603,平成29年度,0,0
100644001603,平成30年度,0,0
100644001603,令和元年度,0,0
100644001603,令和2年度,0,0
100113032927,平成26年度,9,－
100113032927,平成27年度,0,－
100113032927,平成28年度,0,－
100113032927,平成29年度,1,0
100113032927,平成30年度,1,0
100113032927,令和元年度,0,0
100113032927,令和2年度,1,0
100144001213,平成26年度,2,－
100144001213,平成27年度,0,－
100144001213,平成28年度,0,－
100144001213,平成29年度,0,0
100144001213,平成30年度,0,0
100144001213,令和元年度,0,0
100144001213,令和2年度,0,0
101044000710,平成26年度,1,－
101044000710,平成27年度,1,－
101044000710,平成28年度,0,－
101044000710,平成29年度,1,0
101044000710,平成30年度,0,0
101044000710,令和元年度,0,0
101044000710,令和2年度,0,0
100944000303,平成26年度,0,－
100944000303,平成27年度,2,－
100944000303,平成28年度,1,－
100944000303,平成29年度,1,0
100944000303,平成30年度,0,0
100944000303,令和元年度,0,0
100944000303,令和2年度,0,0
102644000201,平成26年度,0,－
102644000201,平成27年度,0,－
102644000201,平成28年度,0,－
102644000201,平成29年度,1,2
102644000201,平成30年度,0,1
102644000201,令和元年度,0,0
102644000201,令和2年度,0,0
100644003101,平成26年度,0,－
100644003101,平成27年度,0,－
100644003101,平成28年度,0,－
100644003101,平成29年度,0,0
100644003101,平成30年度,1,0
100644003101,令和元年度,0,0
100644003101,令和2年度,0,0
100144000301,平成26年度,0,－
100144000301,平成27年度,1,－
100144000301,平成28年度,0,－
100144000301,平成29年度,0,0
100144000301,平成30年度,0,0
100144000301,令和元年度,0,0
100144000301,令和2年度,0,0
104944000101,平成26年度,0,－
104944000101,平成27年度,0,－
104944000101,平成28年度,0,－
104944000101,平成29年度,0,0
104944000101,平成30年度,0,2
104944000101,令和元年度,0,0
104944000101,令和2年度,0,0
100144000201,平成26年度,0,－
100144000201,平成27年度,0,－
100144000201,平成28年度,1,－
100144000201,平成29年度,0,0
100144000201,平成30年度,0,0
100144000201,令和元年度,0,1
100144000201,令和2年度,0,0
106044000102,平成26年度,0,－
106044000102,平成27年度,1,－
106044000102,平成28年度,0,－
106044000102,平成29年度,0,0
106044000102,平成30年度,0,0
106044000102,令和元年度,0,0
106044000102,令和2年度,0,1
100744001412,平成26年度,2,－
100744001412,平成27年度,6,－
100744001412,平成28年度,2,－
100744001412,平成29年度,1,0
100744001412,平成30年度,0,2
100744001412,令和元年度,0,0
100744001412,令和2年度,1,0
100144001313,平成26年度,6,－
100144001313,平成27年度,1,－
100144001313,平成28年度,0,－
100144001313,平成29年度,2,0
100144001313,平成30年度,0,0
100144001313,令和元年度,0,0
100144001313,令和2年度,0,0
100744001102,平成26年度,0,－
100744001102,平成27年度,0,－
100744001102,平成28年度,0,－
100744001102,平成29年度,0,0
100744001102,平成30年度,0,0
100744001102,令和元年度,0,0
100744001102,令和2年度,1,0
101244000510,平成26年度,0,－
101244000510,平成27年度,1,－
101244000510,平成28年度,1,－
101244000510,平成29年度,0,0
101244000510,平成30年度,0,0
101244000510,令和元年度,1,0
101244000510,令和2年度,1,0
100644001006,平成26年度,1,－
100644001006,平成27年度,2,－
100644001006,平成28年度,0,－
100644001006,平成29年度,0,0
100644001006,平成30年度,0,0
100644001006,令和元年度,0,0
