101342000201,平成30年度補正,0,0,0,0,0,-,-,-
100642001910,平成29年度補正,0,0,0,0,0,-,-,-
100642001910,平成30年度補正,1,1,100,0,0,1～5人,0,500万円以下
100242000301,平成29年度補正,0,0,0,0,0,-,-,-
100242000301,平成30年度補正,0,0,0,0,0,-,-,-
100142001501,平成29年度補正,0,0,0,0,0,-,-,-
100142001501,平成30年度補正,0,0,0,0,0,-,-,-
100542000501,平成29年度補正,0,0,0,0,0,-,-,-
100542000501,平成30年度補正,0,0,0,0,0,-,-,-
101042000301,平成29年度補正,0,0,0,0,0,-,-,-
101042000301,平成30年度補正,0,0,0,0,0,-,-,-
100542000101,平成29年度補正,0,0,0,0,0,-,-,-
100542000101,平成30年度補正,0,0,0,0,0,-,-,-
104542000101,平成29年度補正,0,0,0,0,0,-,-,-
104542000101,平成30年度補正,0,0,0,0,0,-,-,-
100642000601,平成29年度補正,1,1,100,0,0,21～50人,1千万円以下,500万円超～1000万円以下
100642000601,平成30年度補正,0,0,0,0,0,-,-,-
104442000301,平成29年度補正,0,0,0,0,0,-,-,-
104442000301,平成30年度補正,0,0,0,0,0,-,-,-
101042000101,平成29年度補正,0,0,0,0,0,-,-,-
101042000101,平成30年度補正,0,0,0,0,0,-,-,-
100542000301,平成29年度補正,0,0,0,0,0,-,-,-
100542000301,平成30年度補正,0,0,0,0,0,-,-,-
100242000903,平成29年度補正,1,1,33.3,0,0,51～100人,5千万円超～1億円以下,500万円超～1000万円以下
100242000903,平成30年度補正,1,1,33.3,0,0,51～100人,1千万円以下,500万円以下
105242000503,平成30年度補正,0,0,0,0,0,-,-,-
100442000201,平成29年度補正,0,0,0,0,0,-,-,-
100442000201,平成30年度補正,0,0,0,0,0,-,-,-
100142001101,平成29年度補正,0,0,0,0,0,-,-,-
100142001101,平成30年度補正,0,0,0,0,0,-,-,-
101042000201,平成29年度補正,0,0,0,0,0,-,-,-
101042000201,平成30年度補正,0,0,0,0,0,-,-,-
101042000401,平成29年度補正,0,0,0,0,0,-,-,-
101042000401,平成30年度補正,0,0,0,0,0,-,-,-
105242000101,平成30年度補正,0,0,0,0,0,-,-,-
100942000201,平成29年度補正,0,0,0,0,0,-,-,-
100942000201,平成30年度補正,0,0,0,0,0,-,-,-
100142000201,平成29年度補正,0,0,0,0,0,-,-,-
100142000201,平成30年度補正,0,0,0,0,0,-,-,-
100542001108,平成29年度補正,8,6,60,2,40,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100542001108,平成30年度補正,1,1,33.3,0,0,101～300人,1千万円以下,500万円超～1000万円以下
100542001108,平成29年度補正,8,6,60,2,40,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100542001108,平成30年度補正,1,1,33.3,0,0,101～300人,1千万円以下,500万円超～1000万円以下
103842000101,平成29年度補正,0,0,0,0,0,-,-,-
103842000101,平成30年度補正,0,0,0,0,0,-,-,-
101642000218,平成29年度補正,0,0,0,0,0,-,-,-
101642000218,平成30年度補正,0,0,0,0,0,-,-,-
100842000401,平成29年度補正,0,0,0,0,0,-,-,-
100842000401,平成30年度補正,0,0,0,0,0,-,-,-
100642003501,平成29年度補正,1,1,50,0,0,1～5人,1千万円以下,500万円超～1000万円以下
100642003501,平成30年度補正,1,1,100,0,0,1～5人,1千万円以下,500万円超～1000万円以下
100642000401,平成29年度補正,0,0,0,0,0,-,-,-
100642000401,平成30年度補正,0,0,0,0,0,-,-,-
100942000901,平成29年度補正,0,0,0,0,0,-,-,-
100942000901,平成30年度補正,0,0,0,0,0,-,-,-
100642000501,平成29年度補正,0,0,0,0,0,-,-,-
100642000501,平成30年度補正,0,0,0,0,0,-,-,-
100142001801,平成29年度補正,0,0,0,0,0,-,-,-
100142001801,平成30年度補正,0,0,0,0,0,-,-,-
100642002501,平成29年度補正,0,0,0,0,0,-,-,-
100642002501,平成30年度補正,0,0,0,0,0,-,-,-
105042000101,平成29年度補正,0,0,0,0,0,-,-,-
105042000101,平成30年度補正,0,0,0,0,0,-,-,-
100742000801,平成29年度補正,0,0,0,0,0,-,-,-
100742000801,平成30年度補正,0,0,0,0,0,-,-,-
105142000301,平成29年度補正,0,0,0,0,0,-,-,-
105142000301,平成30年度補正,0,0,0,0,0,-,-,-
100742000401,平成29年度補正,0,0,0,0,0,-,-,-
100742000401,平成30年度補正,0,0,0,0,0,-,-,-
100642000801,平成29年度補正,0,0,0,0,0,-,-,-
100642000801,平成30年度補正,0,0,0,0,0,-,-,-
100142001601,平成29年度補正,0,0,0,0,0,-,-,-
100142001601,平成30年度補正,0,0,0,0,0,-,-,-
100642001401,平成29年度補正,0,0,0,0,0,-,-,-
100642001401,平成30年度補正,0,0,0,0,0,-,-,-
105742000103,平成30年度補正,0,0,0,0,0,-,-,-
100142000901,平成29年度補正,1,1,100,0,0,1～5人,1千万円以下,500万円以下
100142000901,平成30年度補正,0,0,0,0,0,-,-,-
100342001001,平成29年度補正,0,0,0,0,0,-,-,-
100342001001,平成30年度補正,0,0,0,0,0,-,-,-
100242000401,平成29年度補正,0,0,0,0,0,-,-,-
100242000401,平成30年度補正,0,0,0,0,0,-,-,-
100742000910,平成29年度補正,0,0,0,0,0,-,-,-
100742000910,平成30年度補正,0,0,0,0,0,-,-,-
104942000113,平成30年度補正,1,0,0,1,100,6～20人,1千万円以下,500万円以下
100642002001,平成29年度補正,0,0,0,0,0,-,-,-
100642002001,平成30年度補正,0,0,0,0,0,-,-,-
100642002201,平成29年度補正,0,0,0,0,0,-,-,-
100642002201,平成30年度補正,1,1,100,0,0,6～20人,1千万円以下,500万円以下
100942000501,平成29年度補正,0,0,0,0,0,-,-,-
100942000501,平成30年度補正,0,0,0,0,0,-,-,-
104242000111,平成29年度補正,0,0,0,0,0,-,-,-
104242000111,平成30年度補正,0,0,0,0,0,-,-,-
100842000102,平成29年度補正,0,0,0,0,0,-,-,-
100842000102,平成30年度補正,1,1,100,0,0,6～20人,1千万円以下,500万円超～1000万円以下
100842000102,平成29年度補正,0,0,0,0,0,-,-,-
100842000102,平成30年度補正,1,1,100,0,0,6～20人,1千万円以下,500万円超～1000万円以下
100342001102,平成29年度補正,0,0,0,0,0,-,-,-
100342001102,平成30年度補正,0,0,0,0,0,-,-,-
105343000102,平成30年度補正,0,0,0,0,0,-,-,-
100440002102,平成29年度補正,3,2,66.7,1,20,51～100人,1千万円超～5千万円,500万円超～1000万円以下
100440002102,平成30年度補正,3,2,28.6,1,20,6～20人,1千万円超～5千万円,500万円超～1000万円以下
100440002102,平成29年度補正,3,2,66.7,1,20,51～100人,1千万円超～5千万円,500万円超～1000万円以下
100440002102,平成30年度補正,3,2,28.6,1,20,6～20人,1千万円超～5千万円,500万円超～1000万円以下
